ID,Area,City,Restaurant,Price,Avg ratings,Food type,Latitude,Longitude,Geocode Precision
175481,Asalpha,Mumbai,Top Chinese Fast  Food,250,2.9,Indian,19.093,72.903,Locality (matched)
175711,Domlur,Bangalore,Andhra Mess,250,3.7,"Andhra,South Indian,Biryani,Chinese,Hyderabadi",12.961,77.6387,Locality (matched)
175761,Kodambakkam,Chennai,Puducherry Sri Kamatchi.,300,4.3,"South Indian,Chinese",13.05,80.2241,Locality (matched)
175907,Koramangala,Bangalore,Kitchens Of China,350,2.9,"Chinese,Combo,Asian",12.9352,77.6245,Locality (matched)
175914,Banjara Hills,Hyderabad,La Pino'Z Pizza,300,4,Pizzas,17.4156,78.4347,Locality (matched)
176071,Malleshwaram,Bangalore,Brahmins' Thatte Idli,150,4.4,"South Indian,Combo",13.0035,77.5647,Locality (matched)
176222,Varachha,Surat,Krishna Bakery,200,3.9,Desserts,21.214,72.842,Locality (matched)
176412,Wanowrie,Pune,Churro Mania,300,4.6,Desserts,18.4934,73.889,Locality (matched)
176422,Sadashiv Peth,Pune,Jija Pure Veg,150,2.9,Indian,18.5122,73.852,Locality (matched)
176436,Powai Area,Mumbai,Haka,350,4.2,"Chinese,Asian,Seafood",19.1176,72.906,Locality (matched)
176437,Powai Area,Mumbai,Oh! Calcutta,800,4.4,Bengali,19.1176,72.906,Locality (matched)
176453,Palanpur Patia,Surat,Baba Omlet,200,2.9,North Indian,21.183,72.783,Locality (matched)
176725,Triplicane,Chennai,Salem Rr Biriyani Unavagam,400,3.9,"Biryani,Chettinad,Tandoor,Chinese",13.057,80.276,Locality (matched)
176970,Taltala,Kolkata,Edabba,150,4.2,"Combo,Fast Food,North Indian,Chinese,Biryani,Continental,Beverages",22.562,88.358,Locality (matched)
177000,Kothrud,Pune,Sitara Hotel,200,2.9,Indian,18.5074,73.8077,Locality (matched)
177003,Santacruz East,Mumbai,Sabri Hotel,400,3.6,"Chinese,North Indian,Biryani",19.0822,72.8416,Locality (matched)
177016,Gandhi Nagar,Bangalore,Idc Kitchen,150,4.4,"South Indian,North Indian",12.9784,77.5773,Locality (matched)
177042,Rohini,Delhi,Awadhi Biryani,200,2.9,"Chinese,Fast Food,Combo,Biryani,Beverages",28.7041,77.1025,Locality (matched)
177155,Santacruz East,Mumbai,Sadguru Sandwiches Centre,200,4.5,Fast Food,19.0822,72.8416,Locality (matched)
177231,Athwa,Surat,Go Momos,200,2.9,"Chinese,Fast Food,Burmese",21.178,72.793,Locality (matched)
177336,Tondiarpet,Chennai,Delicious Pizza,200,2.9,Fast Food,13.123,80.292,Locality (matched)
177339,West Mambalam,Chennai,Bakya Veg Restaurant,150,4.3,"South Indian,Chinese,North Indian",13.035,80.22,Locality (matched)
177553,Tarnaka,Hyderabad,Rs Fast Food Center,150,3.8,"Chinese,Fast Food",17.426,78.534,Locality (matched)
177661,Piplod,Surat,Pure By Slurrp,400,4.2,"Indian,Continental",21.166,72.777,Locality (matched)
177865,Triplicane,Chennai,Super Bombay Kulfi Natural Ice Cream Milkshake And Chats,200,2.9,"Ice Cream,Beverages",13.057,80.276,Locality (matched)
177927,Althan,Surat,Punjabi Dhaba -The Taste Of Punjab,250,3.4,"Punjabi,North Indian,Chinese,Biryani,Desserts",21.156,72.802,Locality (matched)
178816,Jodhpur Village,Ahmedabad,Juice Pitara,200,4.6,"Juices,Beverages,Healthy Food",23.026,72.522,Locality (matched)
178886,Kothapet,Hyderabad,Vasireddy Swagruha Foods,350,4.2,Sweets  South Indian  North Indian  Snacks,17.3745,78.531,Locality (matched)
179095,Old Malakpet,Hyderabad,Subbayya Gari Hotel,300,4.1,South Indian,17.3735,78.498,Locality (matched)
179337,Moghalpura,Hyderabad,Chinese Hut Fast Food,150,3.6,"Chinese,Fast Food",17.36,78.466,Locality (matched)
179446,Taltala,Kolkata,Silver Spoon,400,3.9,"Chinese,Tibetan",22.562,88.358,Locality (matched)
179449,Motera,Ahmedabad,Jay Ambe Bhajipav And Pulav,200,4,Fast Food,23.103,72.596,Locality (matched)
179457,Ghatkopar East,Mumbai,Agrawals Juice And Fast Food Centre,300,4.7,Fast Food,19.0857,72.9083,Locality (matched)
179474,Richmond Town,Bangalore,Wandercrust,350,2.9,"Pizzas,Italian",12.9611,77.6033,Locality (matched)
179515,Kurla West,Mumbai,Aniruddha'S,250,2.9,"Indian,North Indian,Biryani",19.07,72.879,Locality (matched)
179653,Kurla,Mumbai,Javed Bhai'S,300,4.5,Mughlai,19.0728,72.8826,Locality (matched)
179656,Maharshi Nagar,Pune,Healthy Affairs,300,4.6,"Fast Food,Continental,Desserts",18.498,73.872,Locality (matched)
179665,Amberpet,Hyderabad,Deccan Chinese Fast Food,200,2.9,"Chinese,Fast Food",17.398,78.513,Locality (matched)
179693,Rohini,Delhi,Biryani Empire,300,3,"Indian,Chinese",28.7041,77.1025,Locality (matched)
179816,Rohini,Delhi,Chicken Dum Biryani,300,2.9,"Mughlai,Indian",28.7041,77.1025,Locality (matched)
180161,Rohini,Delhi,Mughlai Biryani,300,2.9,"Indian,Continental,Snacks",28.7041,77.1025,Locality (matched)
180171,Rohini,Delhi,Biryani Zaika,200,2.9,"Biryani,Chinese,North Indian",28.7041,77.1025,Locality (matched)
180345,Vastral,Ahmedabad,Shree Atalji Dining Hall,220,4.2,"Thalis,Punjabi,Gujarati",22.99,72.658,Locality (matched)
180360,Navrangpura,Ahmedabad,Sugarless Life,250,4.2,"Desserts,Sweets,Combo,Italian,Pizzas,Snacks",23.0365,72.561,Locality (matched)
180491,Chembur,Mumbai,Mamaji - Taste Of Katta (Ruia),250,4.2,"North Indian,Chinese,Fast Food",19.0522,72.9006,Locality (matched)
180533,George Town,Chennai,Majeeth Hotel,300,4.1,"South Indian,Chinese,Biryani",13.094,80.287,Locality (matched)
180579,Ayanavaram,Chennai,Green Mango Juice Shop,30,4.2,Juices,13.105,80.232,Locality (matched)
180580,Wadgaon Sheri,Pune,The Choupatiwala Cafe,300,2.9,Fast Food,18.554,73.911,Locality (matched)
180645,Padmarao Nagar,Hyderabad,Nitchal Grand Restaurant,250,2.9,"North Indian,Chinese,Tandoor,Biryani",17.427,78.497,Locality (matched)
180753,Kalyani Nagar,Pune,The Bounty Sizzlers,600,3.9,Continental,18.5479,73.9014,Locality (matched)
180758,Kapodra Patiya,Surat,Kaka Ni Bhajipav & Fastfood,120,4.1,"Fast Food,Punjabi,Chinese",21.175,72.857,Locality (matched)
180847,Malleshwaram,Bangalore,Bombay Vadapav Corner,100,4.4,North Indian,13.0035,77.5647,Locality (matched)
180958,Shivaji Nagar,Bangalore,Bhagatram Sweets,250,3.9,"Indian,Chinese,North Indian,Snacks",12.9855,77.6057,Locality (matched)
181010,Aminjikarai,Chennai,Thulasi Mess,150,3.8,"South Indian,North Indian,Andhra,Biryani",13.073,80.226,Locality (matched)
181088,Jorasanko,Kolkata,Pandey Dhaba,300,2.9,Indian,22.59,88.358,Locality (matched)
181091,Tiljala,Kolkata,Chaccha Jaan - Biryani Kebabs & Curries,400,4.1,"Biryani,North Indian,Mughlai,Kebabs",22.53,88.387,Locality (matched)
181093,Behala,Kolkata,Gharana- The Veg House,200,3.8,North Indian,22.499,88.313,Locality (matched)
181115,Amberpet,Hyderabad,Good Lands Restaurant,300,4.2,"Biryani,North Indian,South Indian,Tandoor,Chinese",17.398,78.513,Locality (matched)
181120,Khairtabad,Hyderabad,The Pani Puri Monster,100,2.9,"Indian,Chinese,South Indian,Chaat",17.411,78.462,Locality (matched)
181240,Yerawada,Pune,G-1 Juice Center,150,2.9,Beverages,18.558,73.883,Locality (matched)
181392,Malleshwaram,Bangalore,The Fast Food,150,4.3,Indian,13.0035,77.5647,Locality (matched)
181435,Bidhannagar,Kolkata,Sundaram Restaurant,200,2.9,"North Indian,South Indian,Chinese",22.585,88.418,Locality (matched)
181708,Toli Chowki,Hyderabad,Dosa Factory,100,4.1,South Indian,17.4001,78.418,Locality (matched)
181807,Marol,Mumbai,Chawlas^2,400,4.2,North Indian  Indian  Punjabi  Tandoor,19.118,72.877,Locality (matched)
181941,Koti,Hyderabad,Svm Grand,300,4.2,"South Indian,North Indian,Chinese",17.3833,78.4794,Locality (matched)
181947,Kothapet,Hyderabad,Royal Fast Food,150,4,Chinese,17.3745,78.531,Locality (matched)
181984,Rohini,Delhi,Biryani Wale,300,3.3,Indian,28.7041,77.1025,Locality (matched)
182139,Baguihati,Kolkata,Chicken Xperience By Venkys,200,2.9,Fast Food,22.612,88.418,Locality (matched)
182585,Alwarpet,Chennai,Havmor,300,4.7,"Ice Cream,Desserts",13.0339,80.254,Locality (matched)
182610,Thousand Lights,Chennai,Sante Spa Cuisine,1300,4.6,"Italian,Continental,Mediterranean,Fast Food",13.0569,80.254,Locality (matched)
182804,Matunga,Mumbai,Waffles By Di Bella,250,4.7,Ice Cream,19.027,72.848,Locality (matched)
182824,Banjara Hills,Hyderabad,Feranoz,500,4.4,"Desserts,Italian,Bakery,Snacks,Pizzas",17.4156,78.4347,Locality (matched)
182933,Camp,Pune,Cake Cart,300,2.9,"Desserts,Bakery",18.5122,73.879,Locality (matched)
183253,Purasaiwakkam,Chennai,Riyas Biriyani,300,3.9,Indian,13.085,80.254,Locality (matched)
183585,Andheri East,Mumbai,Cafe New Ajwa Marol,300,4,"North Indian,Mughlai,Chinese,Fast Food,Desserts",19.1136,72.8697,Locality (matched)
184158,Koramangala,Bangalore,Khichdi Experiment,250,4.5,"Home Food,Indian,Healthy Food,North Indian,Snacks,Maharashtrian,Sweets,South Indian,Combo,Desserts,Beverages,Kebabs",12.9352,77.6245,Locality (matched)
184256,Jubilee Hills,Hyderabad,Panchakattu Dosa,100,4.5,South Indian,17.4325,78.4071,Locality (matched)
184695,Kurla,Mumbai,Shalimar Restaurant & Store,650,4.1,"North Indian,Chinese,Mughlai",19.0728,72.8826,Locality (matched)
184748,Beniapukur,Kolkata,Anokha Baghicha,300,3.9,"Indian,Chinese",22.546,88.368,Locality (matched)
184792,Wilson Garden,Bangalore,Karavali Kolimane,400,3.7,"South Indian,Chinese,Seafood,Tandoor,North Indian",12.9498,77.5934,Locality (matched)
185511,Andheri East,Mumbai,New Cafe Marol,350,3.9,North Indian  Chinese  Mughlai  Tandoor  Desserts  Fast Food  Beverages,19.1136,72.8697,Locality (matched)
186029,Andheri East,Mumbai,Hotel Om Sai,400,2.9,Chinese  Biryani  Indian,19.1136,72.8697,Locality (matched)
186123,Santacruz East,Mumbai,The Biryani Life,250,3.5,"Biryani,Hyderabadi,Lucknowi,North Indian,Mughlai,Combo,Desserts",19.0822,72.8416,Locality (matched)
186141,Begampura,Surat,Taste Of Kolkata Rolls,400,4.3,Fast Food,21.198,72.825,Locality (matched)
186171,Athwa,Surat,Shahi Biryani & Khichda,300,2.9,Biryani,21.178,72.793,Locality (matched)
186196,Rohini,Delhi,The Biryani Life,250,4.2,"Biryani,Hyderabadi,Lucknowi,North Indian,Mughlai,Combo,Desserts",28.7041,77.1025,Locality (matched)
186294,Shivajinagar,Pune,Noodles & Co,300,2.9,Chinese,18.5308,73.8478,Locality (matched)
186873,Sector 8 Rohini,Delhi,Patiala Shahi Kitchen,300,4.1,Indian,28.713,77.126,Locality (matched)
186879,Rohini,Delhi,Shakespeer,300,2.9,"Fast Food,Pizzas,Beverages,Snacks",28.7041,77.1025,Locality (matched)
187384,Shivaji Nagar,Bangalore,Blue Tokai Coffee Roasters,800,4.7,"Healthy Food,American,Lebanese,Mediterranean,European,Juices,Middle Eastern",12.9855,77.6057,Locality (matched)
187550,Kodambakkam,Chennai,Sss Hyderabad Briyani,250,3.9,"Chinese,Indian",13.05,80.2241,Locality (matched)
187580,Phoenix Mall,Mumbai,Tibb'S Frankie,200,2.9,"Fast Food,Snacks,North Indian,Mexican,Beverages",19.076,72.8777,City-level (approximate fallback)
187976,Baner,Pune,Khichdi Experiment,250,4.5,"Home Food,Indian,Healthy Food,North Indian,Snacks,Maharashtrian,Sweets,South Indian,Combo,Desserts,Beverages,Kebabs",18.559,73.7868,Locality (matched)
188019,Mukherjee Nagar,Delhi,Zaika E Dilli 6,300,2.9,Mughlai,28.708,77.21,Locality (matched)
188517,Lake Town,Kolkata,Kathi On The Go,300,3.9,"Biryani,Indian,Kebabs,Mughlai,Fast Food",22.605,88.395,Locality (matched)
188568,Sinthee,Kolkata,Snack 'N' Go,200,3.4,"Indian,Italian,American",22.622,88.383,Locality (matched)
189681,Santacruz East,Mumbai,Lan Lan Restaurant,400,4.2,Chinese,19.0822,72.8416,Locality (matched)
189689,Tollygunge,Kolkata,Food Point,150,3.4,"Biryani,Snacks,Tandoor",22.499,88.345,Locality (matched)
189826,Talab Katta,Hyderabad,Moghal Hot Spot,200,3.2,"Biryani,Chinese",17.372,78.46,Locality (matched)
190360,Gariahat,Kolkata,Purbani Restaurant & Hotel,450,2.9,"Chinese,North Indian",22.519,88.363,Locality (matched)
190656,Baranagar,Kolkata,Maa Karunamoyee Fast Food Centre,250,3.7,Indian,22.642,88.372,Locality (matched)
190694,Indiranagar,Bangalore,Rocket Wok,400,4.2,"Chinese,Thai,Asian,Combo,Vietnamese,Pan-Asian",12.9719,77.6412,Locality (matched)
190721,Central Kolkata,Kolkata,Gupta Dhaba,250,3.3,"Biryani,Indian,Mughlai,North Indian,Chinese",22.57,88.355,Locality (matched)
190827,Ballygunge,Kolkata,Meraz Fast Food,200,3.4,Indian,22.528,88.366,Locality (matched)
190848,Bowenpally,Hyderabad,Trio-La Patisserie.,300,2.9,Desserts,17.465,78.482,Locality (matched)
191132,Scruz Bandra East,Mumbai,Variety Chinese,300,2.9,Chinese,19.075,72.845,Locality (matched)
191390,Koramangala,Bangalore,Brooks And Bonds Brewery,200,2.9,Indian,12.9352,77.6245,Locality (matched)
191430,Santacruz East,Mumbai,Tip Top Chinese,300,2.9,"Chinese,Indian",19.0822,72.8416,Locality (matched)
191431,Santacruz East,Mumbai,Uncle Chinese,300,2.9,"Chinese,Tandoor",19.0822,72.8416,Locality (matched)
191489,Santacruz East,Mumbai,Hong Kong Chinese,200,2.9,"Chinese,Indian",19.0822,72.8416,Locality (matched)
191495,Santacruz East,Mumbai,A One Chinese,400,2.9,"Chinese,Indian",19.0822,72.8416,Locality (matched)
191577,Saki Naka,Mumbai,The Bombay Chopstic,250,2.9,Indian  Chinese,19.1073,72.8873,Locality (matched)
191596,Scruz Bandra East,Mumbai,King Chinese,300,2.9,"Chinese,Tandoor",19.075,72.845,Locality (matched)
191633,Athwa,Surat,Royal Fastfood,220,3.5,"Chinese,Mughlai,Punjabi",21.178,72.793,Locality (matched)
191647,Santacruz East,Mumbai,Your Choice Chinese,350,2.9,"Indian,Chinese",19.0822,72.8416,Locality (matched)
191678,Katraj,Pune,Mother'S Tawa,400,2.9,North Indian,18.453,73.862,Locality (matched)
191798,Alwarpet,Chennai,Crust & Cheese Pizza,400,4.4,"Pizzas,Italian-American",13.0339,80.254,Locality (matched)
191822,Ashok Nagar,Bangalore,Third Wave Coffee,400,4.4,"Beverages,Bakery,Continental",12.9843,77.5936,Locality (matched)
191826,Shah-E-Alam Roja,Ahmedabad,Al-Hamza,300,3.8,"Indian,Mughlai,Afghani",22.999,72.625,Locality (matched)
191857,Chembur,Mumbai,Mamu Ki Biryani,500,2.9,"Indian,North Indian,Tandoor",19.0522,72.9006,Locality (matched)
191901,Scruz Bandra East,Mumbai,Akash Chinese,300,2.9,"Chinese,Tandoor",19.075,72.845,Locality (matched)
191903,Ayanavaram,Chennai,Sri Balaji Fast Food,250,4.1,"Chinese,Indian",13.105,80.232,Locality (matched)
191906,Sadashiv Peth,Pune,Rolls Mania,200,4.3,Fast Food,18.5122,73.852,Locality (matched)
191912,Powai,Mumbai,Kaswa Chicken Shwarma,200,2.9,Lebanese,19.1176,72.906,Locality (matched)
191932,Ganga Dham,Pune,Jay Ganesh Caterering Service,150,3.9,"Chaat,Use code XPRESS121 to avail.",18.465,73.86,Locality (matched)
191985,Toli Chowki,Hyderabad,Mandar Restaurant,500,4.1,"North Indian,Biryani,Chinese",17.4001,78.418,Locality (matched)
192026,Kothapet,Hyderabad,Quik Cakes.,500,2.9,"Bakery,Desserts",17.3745,78.531,Locality (matched)
192029,Koramangala,Bangalore,Tibetan Mother'S Kitchen,250,4.1,"Chinese,Tibetan,Thai",12.9352,77.6245,Locality (matched)
192034,Chembur,Mumbai,Biryaniwala & Co - By Singh Saab,300,3.8,"North Indian,Biryani,Tandoor",19.0522,72.9006,Locality (matched)
192141,Chembur,Mumbai,Spicy Bites,400,2.9,Mughlai  Tandoor  North Indian,19.0522,72.9006,Locality (matched)
192291,Jogupalya,Bangalore,Mccafe By Mcdonald'S,250,2.9,"Beverages,Desserts",12.9707,77.621,Locality (matched)
192305,Shivajinagar,Pune,Mccafe By Mcdonald'S,250,2.9,"Beverages,Desserts",18.5308,73.8478,Locality (matched)
192367,Santacruz East,Mumbai,Mccafe By Mcdonald'S,250,2.9,"Beverages,Desserts",19.0822,72.8416,Locality (matched)
192381,Ellisbridge,Ahmedabad,Mccafe By Mcdonald'S,250,2.9,"Beverages,Desserts",23.023,72.568,Locality (matched)
192575,Scruz Bandra East,Mumbai,Highway Briyani,200,2.9,"Indian,Biryani,Tandoor",19.075,72.845,Locality (matched)
192600,Dum Dum,Kolkata,Aamar Bangla,250,4.2,"Bangladeshi,Bengali",22.642,88.42,Locality (matched)
192846,Ghatkopar West,Mumbai,Sundeep Hotel,500,4.2,Chinese  North Indian  Seafood,19.0864,72.9047,Locality (matched)
193192,Banjara Hills,Hyderabad,Speedy Wong,300,3.8,Chinese,17.4156,78.4347,Locality (matched)
193313,Rajajinagar,Bangalore,Shawarma Grill House,200,2.9,Arabian,12.9905,77.5554,Locality (matched)
193326,Ballygunge,Kolkata,Hindusthan Sweets- Ballygunge,150,4.6,Sweets  Snacks,22.528,88.366,Locality (matched)
193363,Chembur,Mumbai,Jagvi Udipi Fast Food,200,2.9,"Biryani,Indian",19.0522,72.9006,Locality (matched)
193541,Adajan Patiya,Surat,Behrouz Biryani,500,4.4,"Biryani,Mughlai,Lucknowi,Hyderabadi,Kebabs,North Indian,Persian,Desserts",21.196,72.78,Locality (matched)
193563,Indiranagar,Bangalore,Shakers Cafe,200,2.9,"Juices,Desserts,Indian,Fast Food",12.9719,77.6412,Locality (matched)
193571,Himayath Nagar,Hyderabad,The Bowl Company,300,4.1,"Continental,Indian,Pan-Asian,Chinese,Beverages,Desserts",17.4008,78.4813,Locality (matched)
194090,Rajajinagar,Bangalore,Biryani Canteen,400,4,"Biryani,Chinese,North Indian,Tandoor",12.9905,77.5554,Locality (matched)
194552,Khatodra Wadi,Surat,Mccafe By Mcdonald'S,250,2.9,"Beverages,Desserts",21.175,72.83,Locality (matched)
194562,Koti,Hyderabad,Mccafe By Mcdonald'S,250,2.9,"Beverages,Desserts",17.3833,78.4794,Locality (matched)
194761,Santacruz East,Mumbai,Hub Chinese,250,2.9,"Chinese,Tandoor",19.0822,72.8416,Locality (matched)
194877,Yerawada,Pune,Sp Chinese Fast Food,300,3.9,"Chinese,Fast Food,Indian",18.558,73.883,Locality (matched)
195015,Richmond Town,Bangalore,Nutribites,150,4.6,"Healthy Food,Juices",12.9611,77.6033,Locality (matched)
195349,Santacruz East,Mumbai,Slay Coffee,200,4.1,"Beverages,Desserts",19.0822,72.8416,Locality (matched)
195407,Rajajinagar,Bangalore,Paradise Biryani,400,3.9,"Biryani,Kebabs",12.9905,77.5554,Locality (matched)
195504,Kalyani Nagar,Pune,Pergola Kitchen And Bar,1000,2.9,"Continental,North Indian",18.5479,73.9014,Locality (matched)
195513,Andheri East,Mumbai,Al Zaika,250,3.8,North Indian  Chinese  Fast Food  Desserts,19.1136,72.8697,Locality (matched)
196391,Indiranagar,Bangalore,Mandarin Oak- The Heavenly Chinese,350,2.9,"Chinese,Asian,Thai",12.9719,77.6412,Locality (matched)
196512,Bidhannagar,Kolkata,The Melbourne Cafe,300,4.3,Cafe,22.585,88.418,Locality (matched)
196518,Taltala,Kolkata,The Hot Kati Roll,150,3.1,"Indian,Fast Food",22.562,88.358,Locality (matched)
197025,Ghatkopar East,Mumbai,Brijwasi Sweets Original Since 1946 - Gd Group,250,4.1,"Desserts,Sweets",19.0857,72.9083,Locality (matched)
197123,Central Bangalore,Bangalore,Kadamba Foodline,400,2.9,South Indian,12.9767,77.5993,Locality (matched)
197194,Lake Town,Kolkata,Denzong Delight,200,4,"Chinese,Tibetan",22.605,88.395,Locality (matched)
197496,Abids,Hyderabad,Abids Bistro  Royalton Hotel,450,2.9,"Chinese,Kebabs,North Indian,South Indian,Tandoor",17.3915,78.4756,Locality (matched)
197513,Matunga,Mumbai,Coffee By Di Bella,800,4.6,Cafe  Desserts  Chinese,19.027,72.848,Locality (matched)
197699,Annamalai Colony,Chennai,Yakebab - Charcoal Grilled Treat,300,4.2,"Arabian,Biryani,Chinese,North Indian",13.0827,80.2707,City-level (approximate fallback)
197935,Richmond Town,Bangalore,Goodness Grills,350,3.8,"Healthy Food,Continental,Keto,Indian,Salads",12.9611,77.6033,Locality (matched)
197971,Himayath Nagar,Hyderabad,Cfc Chinese Food Court,200,2.9,Chinese,17.4008,78.4813,Locality (matched)
198334,Perambur,Chennai,Ammavin Aduppankarai,400,4.1,"Chettinad,Chinese,South Indian",13.1155,80.234,Locality (matched)
198342,Ponniammanmedu,Chennai,Red Chilly Kitchen,400,4,"Chinese,Fast Food,South Indian",13.13,80.198,Locality (matched)
198344,Ellisbridge,Ahmedabad,The Biryani Life,200,3.9,"Biryani,Hyderabadi,Lucknowi,North Indian,Mughlai,Combo,Desserts",23.023,72.568,Locality (matched)
198476,Andheri East,Mumbai,Cafe Sahar,300,4,North Indian  Chinese  Mughlai  Desserts  Fast Food,19.1136,72.8697,Locality (matched)
198575,Dharavi,Mumbai,New Bismillah Restaurant,500,3.3,"Indian,Tandoor ,indian",19.038,72.8538,Locality (matched)
198881,New Alipore,Kolkata,Agarwal'S Street Cafe,200,2.9,"American,Fast Food,Italian,Snacks",22.51,88.332,Locality (matched)
199142,Taltala,Kolkata,Acs Chinese Flavour,300,4,Chinese,22.562,88.358,Locality (matched)
199253,Kurla,Mumbai,Shizusan,1500,2.9,"Japanese,Asian,Sushi",19.0728,72.8826,Locality (matched)
199317,Himayath Nagar,Hyderabad,Breakfast Express,200,4.3,Continental  North Indian  South Indian  Beverages,17.4008,78.4813,Locality (matched)
199381,Bopodi,Pune,Ganga Chinese Centre,150,2.9,Chinese,18.567,73.828,Locality (matched)
199773,Anna Nagar,Chennai,Vimalam Mess,700,4.3,South Indian,13.085,80.2101,Locality (matched)
200193,Shivajinagar,Pune,Bebe Di Rasoi - Punjabi,300,4.1,"North Indian,Punjabi,Biryani,Kebabs,Mughlai,Desserts,Beverages",18.5308,73.8478,Locality (matched)
200240,Juhapura,Ahmedabad,Bait Al Majlis,350,4.1,"Chinese,Biryani,Afghani,Mughlai,Seafood,Tandoor",22.987,72.533,Locality (matched)
200531,Central Kolkata,Kolkata,Riyasat-E-Hind,400,3.9,"North Indian,Chinese,Kebabs,Mughlai,Continental",22.57,88.355,Locality (matched)
200716,Khar West,Mumbai,Desi Shawarma,200,2.9,Fast Food  Street Food  Arabian,19.0696,72.8355,Locality (matched)
200773,Park Street Area,Kolkata,Fabcafe By Fabindia,1000,4.4,"Indian,Continental,Healthy Food,Beverages,Desserts,Snacks,North Indian",22.552,88.352,Locality (matched)
200790,Teynampet,Chennai,Fabcafe By Fabindia,1000,4.3,"Healthy Food,North Indian,Biryani,Beverages",13.0418,80.254,Locality (matched)
200833,Anna Nagar,Chennai,Momo Sa-Khang By Kailash Kitchen,200,4.7,Chinese,13.085,80.2101,Locality (matched)
200993,Aundh,Pune,Fabcafe By Fabindia,1000,4.4,"North Indian,Healthy Food,Biryani,Beverages",18.559,73.808,Locality (matched)
201122,Andheri East,Mumbai,Mba In Khichdi,300,4.1,"Home Food,Indian,North Indian",19.1136,72.8697,Locality (matched)
201134,Kalina,Mumbai,Sultan'S Shawarma,200,3.6,"Lebanese,Fast Food",19.079,72.85,Locality (matched)
201164,Gopalapuram,Chennai,The Bowl Company,300,4.2,"Continental,North Indian,Pan-Asian,Desserts,American,Asian,Beverages,Biryani,Chinese,Combo,European,Grill,Hyderabadi,Indian,Italian,Kebabs,Lucknowi,Mediterranean,Mexican,Mughlai,Oriental,Pastas,Punjab",13.045,80.257,Locality (matched)
201165,Gopalapuram,Chennai,Homely,200,4.3,"Home Food,North Indian,South Indian,Beverages,Chettinad,Combo,Desserts,Hyderabadi,Indian,Lucknowi,Maharashtrian,Mangalorean,Punjabi,Rajasthani,Snacks,Sweets,Thalis",13.045,80.257,Locality (matched)
201280,Adugodi,Bangalore,Pvr Cafe,400,2.9,"Snacks,Fast Food,American",12.942,77.6136,Locality (matched)
201300,Pitam Pura,Delhi,Khichdi Experiment,250,4.3,"Home Food,Indian,Healthy Food,North Indian,Snacks,Maharashtrian,Sweets,South Indian,Combo,Desserts,Beverages,Kebabs",28.6942,77.131,Locality (matched)
201309,Sakivihar,Mumbai,Khichdi Experiment,250,4.3,"Home Food,Indian,Healthy Food,North Indian,Snacks,Maharashtrian,Sweets,South Indian,Combo,Desserts,Beverages,Kebabs",19.1073,72.8873,Locality (matched)
201389,Powai Area,Mumbai,Saptami - Holiday Inn,550,4.3,"Continental,Indian,Chinese",19.1176,72.906,Locality (matched)
201590,Domlur,Bangalore,Hungry B,250,3.8,"North Indian,Indian,Continental,Biryani,Beverages,Combo",12.961,77.6387,Locality (matched)
201726,Old Washermanpet,Chennai,Spicy Tadka,300,4.3,"Chinese,Indian,Italian,Mexican",13.114,80.282,Locality (matched)
201959,Banjara Hills,Hyderabad,Ohri'S Uppu,400,3,"Andhra,South Indian",17.4156,78.4347,Locality (matched)
202047,Adugodi,Bangalore,Malabar Biriyani World,250,4.3,"Biryani,Kerala,Seafood",12.942,77.6136,Locality (matched)
202182,Ballygunge,Kolkata,Adil Biryani Restaurant,300,4.2,"Biryani,Kebabs,Mughlai",22.528,88.366,Locality (matched)
202631,Toli Chowki,Hyderabad,Adam Bakers,150,3.9,Bakery,17.4001,78.418,Locality (matched)
202723,Wanowrie,Pune,Noble Bake Food,100,4,Bakery,18.4934,73.889,Locality (matched)
202889,Taltala,Kolkata,Tung Fong,1200,4.5,"Asian,Chinese",22.562,88.358,Locality (matched)
203481,Andheri East,Mumbai,Bhayankar Burgers,400,4,American,19.1136,72.8697,Locality (matched)
203485,Lake Town,Kolkata,Meals 'O' Memories,200,4.1,Continental  Indian  Chinese  Snacks  Beverages,22.605,88.395,Locality (matched)
203641,Andheri East,Mumbai,Wakka Makka Chinese,400,3.8,Chinese  Asian  Oriental  Tibetan  Desserts,19.1136,72.8697,Locality (matched)
203703,Bandra East,Mumbai,Great Indian Meals,300,4,Mangalorean  North Indian  South Indian  Malwani,19.0596,72.841,Locality (matched)
203736,Bandra East,Mumbai,Medha Malvan,250,3.8,"Seafood,Malwani",19.0596,72.841,Locality (matched)
203746,Bandra East,Mumbai,Zesty Kitchen,500,4,"North Indian,South Indian,Mangalorean,Seafood,Malwani,Biryani,Bengali",19.0596,72.841,Locality (matched)
203758,Bandra East,Mumbai,Jamai Shoshthi,500,4.2,"Bengali,Biryani",19.0596,72.841,Locality (matched)
203947,Bidhannagar,Kolkata,Hyatt-La Cucina,400,2.9,"Indian,Asian,Italian,Bakery",22.585,88.418,Locality (matched)
204007,Andheri East,Mumbai,The Momo Factory,150,3.1,Chinese,19.1136,72.8697,Locality (matched)
204010,Antop Hill,Mumbai,Mini Punjab,300,3.9,Chinese  North Indian,19.0224,72.858,Locality (matched)
204319,Jogupalya,Bangalore,Earthen Delights,240,4.6,Kerala,12.9707,77.621,Locality (matched)
